id,repository,subfolder,title,document_type,year,quarter,publication_date,source_url,download_url,local_path,file_type,source_domain,collected_date,notes,status,primary_category,official_pdf_url,api_id
"pr-0017","04_press_releases","04_press_releases/financial","Merck to Participate in the Jefferies Global Healthcare Conference in London","press_release_snapshot","2025","Q4","2025-11-13","https://www.merck.com/news/merck-to-participate-in-the-jefferies-global-healthcare-conference-in-london/","https://www.merck.com/news/merck-to-participate-in-the-jefferies-global-healthcare-conference-in-london/","04_press_releases/financial/2025-11-13_merck-to-participate-in-the-jefferies-global-healthcare-conference-in-london.html","html","www.merck.com","2026-06-12","Categories: Financial News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-to-Participate-in-the-Jefferies-Global-Healthcare-Conference-in-London-2025.pdf | API item ID: 3677926","snapshot_saved","Financial News","https://s2.q4cdn.com/584635680/files/doc_news/Merck-to-Participate-in-the-Jefferies-Global-Healthcare-Conference-in-London-2025.pdf","3677926"
"pr-0018","04_press_releases","04_press_releases/prescription_medicine","Merck’s Enlicitide Decanoate, an Investigational Oral PCSK9 Inhibitor, Significantly Reduced LDL-C in Adults with Heterozygous Familial Hypercholesterolemia (HeFH) in Phase 3 CORALreef HeFH Trial","press_release_snapshot","2025","Q4","2025-11-09","https://www.merck.com/news/mercks-enlicitide-decanoate-an-investigational-oral-pcsk9-inhibitor-significantly-reduced-ldl-c-in-adults-with-heterozygous-familial-hypercholesterolemia-hefh-in-phase-3-coralreef-hefh-tr/","https://www.merck.com/news/mercks-enlicitide-decanoate-an-investigational-oral-pcsk9-inhibitor-significantly-reduced-ldl-c-in-adults-with-heterozygous-familial-hypercholesterolemia-hefh-in-phase-3-coralreef-hefh-tr/","04_press_releases/prescription_medicine/2025-11-09_merck-s-enlicitide-decanoate-an-investigational-oral-pcsk9-inhibitor-significantly-reduced-ldl-c-in-adults-wit.html","html","www.merck.com","2026-06-12","Categories: Prescription Medicine News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Mercks-Enlicitide-Decanoate-an-Investigational-Oral-PCSK9-Inhibitor-Significantly-Reduced-LDL-C-in-Adults-with-Heterozygous-Familial--LO3O3.pdf | API item ID: 3677709","snapshot_saved","Prescription Medicine News","https://s2.q4cdn.com/584635680/files/doc_news/Mercks-Enlicitide-Decanoate-an-Investigational-Oral-PCSK9-Inhibitor-Significantly-Reduced-LDL-C-in-Adults-with-Heterozygous-Familial--LO3O3.pdf","3677709"
"pr-0019","04_press_releases","04_press_releases/prescription_medicine","Merck’s Enlicitide Decanoate, an Investigational Oral PCSK9 Inhibitor, Significantly Reduced LDL-C in Phase 3 CORALreef Lipids Trial","press_release_snapshot","2025","Q4","2025-11-08","https://www.merck.com/news/mercks-enlicitide-decanoate-an-investigational-oral-pcsk9-inhibitor-significantly-reduced-ldl-c-in-phase-3-coralreef-lipids-trial/","https://www.merck.com/news/mercks-enlicitide-decanoate-an-investigational-oral-pcsk9-inhibitor-significantly-reduced-ldl-c-in-phase-3-coralreef-lipids-trial/","04_press_releases/prescription_medicine/2025-11-08_merck-s-enlicitide-decanoate-an-investigational-oral-pcsk9-inhibitor-significantly-reduced-ldl-c-in-phase-3-co.html","html","www.merck.com","2026-06-12","Categories: Prescription Medicine News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Mercks-Enlicitide-Decanoate-an-Investigational-Oral-PCSK9-Inhibitor-Significantly-Reduced-LDL-C-in-Phase-3-CORALreef-Lipids-Trial-2025.pdf | API item ID: 3677710","snapshot_saved","Prescription Medicine News","https://s2.q4cdn.com/584635680/files/doc_news/Mercks-Enlicitide-Decanoate-an-Investigational-Oral-PCSK9-Inhibitor-Significantly-Reduced-LDL-C-in-Phase-3-CORALreef-Lipids-Trial-2025.pdf","3677710"
"pr-0020","04_press_releases","04_press_releases/research_and_development","Merck Enters into Research and Development Funding Agreement with Blackstone Life Sciences for Sacituzumab Tirumotecan (sac-TMT)","press_release_snapshot","2025","Q4","2025-11-04","https://www.merck.com/news/merck-enters-into-research-and-development-funding-agreement-with-blackstone-life-sciences-for-sacituzumab-tirumotecan-sac-tmt/","https://www.merck.com/news/merck-enters-into-research-and-development-funding-agreement-with-blackstone-life-sciences-for-sacituzumab-tirumotecan-sac-tmt/","04_press_releases/research_and_development/2025-11-04_merck-enters-into-research-and-development-funding-agreement-with-blackstone-life-sciences-for-sacituzumab-tir.html","html","www.merck.com","2026-06-12","Categories: Research and Development News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-Enters-into-Research-and-Development-Funding-Agreement-with-Blackstone-Life-Sciences-for-Sacituzumab-Tirumotecan-sac-TMT-2025.pdf | API item ID: 3677333","snapshot_saved","Research and Development News","https://s2.q4cdn.com/584635680/files/doc_news/Merck-Enters-into-Research-and-Development-Funding-Agreement-with-Blackstone-Life-Sciences-for-Sacituzumab-Tirumotecan-sac-TMT-2025.pdf","3677333"
"pr-0021","04_press_releases","04_press_releases/corporate","Merck Signs Agreement with Dr. Falk Pharma GmbH for Certain Development and Commercialization Rights to MK-8690 (PRA-052) an Investigational Anti-CD30 Ligand Monoclonal Antibody","press_release_snapshot","2025","Q4","2025-11-04","https://www.merck.com/news/merck-signs-agreement-with-dr-falk-pharma-gmbh-for-certain-development-and-commercialization-rights-to-mk-8690-pra-052-an-investigational-anti-cd30-ligand-monoclonal-antibody/","https://www.merck.com/news/merck-signs-agreement-with-dr-falk-pharma-gmbh-for-certain-development-and-commercialization-rights-to-mk-8690-pra-052-an-investigational-anti-cd30-ligand-monoclonal-antibody/","04_press_releases/corporate/2025-11-04_merck-signs-agreement-with-dr-falk-pharma-gmbh-for-certain-development-and-commercialization-rights-to-mk-8690.html","html","www.merck.com","2026-06-12","Categories: Corporate News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-Signs-Agreement-with-Dr--Falk-Pharma-GmbH-for-Certain-Development-and-Commercialization-Rights-to-MK-8690-PRA-052-an-Investigat-AVOM0.pdf | API item ID: 3677332","snapshot_saved","Corporate News","https://s2.q4cdn.com/584635680/files/doc_news/Merck-Signs-Agreement-with-Dr--Falk-Pharma-GmbH-for-Certain-Development-and-Commercialization-Rights-to-MK-8690-PRA-052-an-Investigat-AVOM0.pdf","3677332"
"pr-0022","04_press_releases","04_press_releases/corporate","Merck Foundation Launches $22 Million Initiative to Improve Cardiovascular Care in the U.S.","press_release_snapshot","2025","Q4","2025-11-03","https://www.merck.com/news/merck-foundation-launches-22-million-initiative-to-improve-cardiovascular-care-in-the-u-s/","https://www.merck.com/news/merck-foundation-launches-22-million-initiative-to-improve-cardiovascular-care-in-the-u-s/","04_press_releases/corporate/2025-11-03_merck-foundation-launches-22-million-initiative-to-improve-cardiovascular-care-in-the-u-s.html","html","www.merck.com","2026-06-12","Categories: Corporate News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-Foundation-Launches-22-Million-Initiative-to-Improve-Cardiovascular-Care-in-the-U-S--2025.pdf | API item ID: 3677306","snapshot_saved","Corporate News","https://s2.q4cdn.com/584635680/files/doc_news/Merck-Foundation-Launches-22-Million-Initiative-to-Improve-Cardiovascular-Care-in-the-U-S--2025.pdf","3677306"
"pr-0023","04_press_releases","04_press_releases/financial","Merck & Co., Inc., Rahway, N.J., USA Announces Third-Quarter 2025 Financial Results","press_release_snapshot","2025","Q4","2025-10-30","https://www.merck.com/news/merck-co-inc-rahway-n-j-usa-announces-third-quarter-2025-financial-results/","https://www.merck.com/news/merck-co-inc-rahway-n-j-usa-announces-third-quarter-2025-financial-results/","04_press_releases/financial/2025-10-30_merck-and-co-inc-rahway-n-j-usa-announces-third-quarter-2025-financial-results.html","html","www.merck.com","2026-06-12","Categories: Financial News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck--Co--Inc--Rahway-N-J--USA-Announces-Third-Quarter-2025-Financial-Results-2025.pdf | API item ID: 3677210","snapshot_saved","Financial News","https://s2.q4cdn.com/584635680/files/doc_news/Merck--Co--Inc--Rahway-N-J--USA-Announces-Third-Quarter-2025-Financial-Results-2025.pdf","3677210"
"pr-0025","04_press_releases","04_press_releases/prescription_medicine","European Commission Approves KEYTRUDA® (pembrolizumab) as Part of a Treatment Regimen for Adults with Resectable Locally Advanced Head and Neck Squamous Cell Carcinoma (LA-HNSCC) Expressing PD-L1 (CPS ≥1)","press_release_snapshot","2025","Q4","2025-10-29","https://www.merck.com/news/european-commission-approves-keytruda-pembrolizumab-as-part-of-a-treatment-regimen-for-adults-with-resectable-locally-advanced-head-and-neck-squamous-cell-carcinoma-la-hnscc-expressing-pd-l1/","https://www.merck.com/news/european-commission-approves-keytruda-pembrolizumab-as-part-of-a-treatment-regimen-for-adults-with-resectable-locally-advanced-head-and-neck-squamous-cell-carcinoma-la-hnscc-expressing-pd-l1/","04_press_releases/prescription_medicine/2025-10-29_european-commission-approves-keytruda-pembrolizumab-as-part-of-a-treatment-regimen-for-adults-with-resectable.html","html","www.merck.com","2026-06-12","Categories: Prescription Medicine News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/European-Commission-Approves-KEYTRUDA-pembrolizumab-as-Part-of-a-Treatment-Regimen-for-Adults-with-Resectable-Locally-Advanced-Head-a-DDTSI.pdf | API item ID: 3677150","snapshot_saved","Prescription Medicine News","https://s2.q4cdn.com/584635680/files/doc_news/European-Commission-Approves-KEYTRUDA-pembrolizumab-as-Part-of-a-Treatment-Regimen-for-Adults-with-Resectable-Locally-Advanced-Head-a-DDTSI.pdf","3677150"
"pr-0024","04_press_releases","04_press_releases/research_and_development","Merck and Eisai Provide Update on Phase 3 LEAP-012 Trial in Unresectable, Non-Metastatic Hepatocellular Carcinoma","press_release_snapshot","2025","Q4","2025-10-29","https://www.merck.com/news/merck-and-eisai-provide-update-on-phase-3-leap-012-trial-in-unresectable-non-metastatic-hepatocellular-carcinoma/","https://www.merck.com/news/merck-and-eisai-provide-update-on-phase-3-leap-012-trial-in-unresectable-non-metastatic-hepatocellular-carcinoma/","04_press_releases/research_and_development/2025-10-29_merck-and-eisai-provide-update-on-phase-3-leap-012-trial-in-unresectable-non-metastatic-hepatocellular-carcino.html","html","www.merck.com","2026-06-12","Categories: Research and Development News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-and-Eisai-Provide-Update-on-Phase-3-LEAP-012-Trial-in-Unresectable-Non-Metastatic-Hepatocellular-Carcinoma-2025.pdf | API item ID: 3677152","snapshot_saved","Research and Development News","https://s2.q4cdn.com/584635680/files/doc_news/Merck-and-Eisai-Provide-Update-on-Phase-3-LEAP-012-Trial-in-Unresectable-Non-Metastatic-Hepatocellular-Carcinoma-2025.pdf","3677152"
"pr-0027","04_press_releases","04_press_releases/research_and_development","Merck and Eisai Announce WELIREG® (belzutifan) Plus LENVIMA® (lenvatinib) Met Primary Endpoint of Progression-Free Survival (PFS) in Certain Previously Treated Patients With Advanced Renal Cell Carcinoma","press_release_snapshot","2025","Q4","2025-10-28","https://www.merck.com/news/merck-and-eisai-announce-welireg-belzutifan-plus-lenvima-lenvatinib-met-primary-endpoint-of-progression-free-survival-pfs-in-certain-previously-treated-patients-with-advanced-renal-c/","https://www.merck.com/news/merck-and-eisai-announce-welireg-belzutifan-plus-lenvima-lenvatinib-met-primary-endpoint-of-progression-free-survival-pfs-in-certain-previously-treated-patients-with-advanced-renal-c/","04_press_releases/research_and_development/2025-10-28_merck-and-eisai-announce-welireg-belzutifan-plus-lenvima-lenvatinib-met-primary-endpoint-of-progression-free-s.html","html","www.merck.com","2026-06-12","Categories: Research and Development News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-and-Eisai-Announce-WELIREG-belzutifan-Plus-LENVIMA-lenvatinib-Met-Primary-Endpoint-of-Progression-Free-Survival-PFS-in-Certain--VLW1Q.pdf | API item ID: 3677108","snapshot_saved","Research and Development News","https://s2.q4cdn.com/584635680/files/doc_news/Merck-and-Eisai-Announce-WELIREG-belzutifan-Plus-LENVIMA-lenvatinib-Met-Primary-Endpoint-of-Progression-Free-Survival-PFS-in-Certain--VLW1Q.pdf","3677108"
"pr-0026","04_press_releases","04_press_releases/prescription_medicine","Merck Announces KEYTRUDA® (pembrolizumab) Plus WELIREG® (belzutifan) Met Primary Endpoint of Disease-Free Survival (DFS) in Certain Patients With Clear Cell Renal Cell Carcinoma (RCC) Following Nephrectomy","press_release_snapshot","2025","Q4","2025-10-28","https://www.merck.com/news/merck-announces-keytruda-pembrolizumab-plus-welireg-belzutifan-met-primary-endpoint-of-disease-free-survival-dfs-in-certain-patients-with-clear-cell-renal-cell-carcinoma-rcc-follow/","https://www.merck.com/news/merck-announces-keytruda-pembrolizumab-plus-welireg-belzutifan-met-primary-endpoint-of-disease-free-survival-dfs-in-certain-patients-with-clear-cell-renal-cell-carcinoma-rcc-follow/","04_press_releases/prescription_medicine/2025-10-28_merck-announces-keytruda-pembrolizumab-plus-welireg-belzutifan-met-primary-endpoint-of-disease-free-survival-d.html","html","www.merck.com","2026-06-12","Categories: Prescription Medicine News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-Announces-KEYTRUDA-pembrolizumab-Plus-WELIREG-belzutifan-Met-Primary-Endpoint-of-Disease-Free-Survival-DFS-in-Certain-Patients--8VRDG.pdf | API item ID: 3677110","snapshot_saved","Prescription Medicine News","https://s2.q4cdn.com/584635680/files/doc_news/Merck-Announces-KEYTRUDA-pembrolizumab-Plus-WELIREG-belzutifan-Met-Primary-Endpoint-of-Disease-Free-Survival-DFS-in-Certain-Patients--8VRDG.pdf","3677110"
"pr-0028","04_press_releases","04_press_releases/prescription_medicine","U.S. FDA Approves Updated Indication for WINREVAIR™ (sotatercept-csrk) in Adults with Pulmonary Arterial Hypertension (PAH, WHO* Group 1 Pulmonary Hypertension) Based on Phase 3 ZENITH Study","press_release_snapshot","2025","Q4","2025-10-27","https://www.merck.com/news/u-s-fda-approves-updated-indication-for-winrevair-sotatercept-csrk-in-adults-with-pulmonary-arterial-hypertension-pah-who-group-1-pulmonary-hypertension-based-on-phase-3-zenith-study/","https://www.merck.com/news/u-s-fda-approves-updated-indication-for-winrevair-sotatercept-csrk-in-adults-with-pulmonary-arterial-hypertension-pah-who-group-1-pulmonary-hypertension-based-on-phase-3-zenith-study/","04_press_releases/prescription_medicine/2025-10-27_u-s-fda-approves-updated-indication-for-winrevair-sotatercept-csrk-in-adults-with-pulmonary-arterial-hypertens.html","html","www.merck.com","2026-06-12","Categories: Prescription Medicine News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/U-S--FDA-Approves-Updated-Indication-for-WINREVAIR-sotatercept-csrk-in-Adults-with-Pulmonary-Arterial-Hypertension-PAH-WHO-Group-1-Pu-TFGHR.pdf | API item ID: 3677010","snapshot_saved","Prescription Medicine News","https://s2.q4cdn.com/584635680/files/doc_news/U-S--FDA-Approves-Updated-Indication-for-WINREVAIR-sotatercept-csrk-in-Adults-with-Pulmonary-Arterial-Hypertension-PAH-WHO-Group-1-Pu-TFGHR.pdf","3677010"
"pr-0030","04_press_releases","04_press_releases/research_and_development","FDA Grants Priority Review for KEYTRUDA® (pembrolizumab) and KEYTRUDA QLEX™ (pembrolizumab and berahyaluronidase alfa-pmph), Each in Combination with Padcev® (enfortumab vedotin-ejfv), for Certain Patients with Muscle-Invasive Bladder Cancer","press_release_snapshot","2025","Q4","2025-10-23","https://www.merck.com/news/fda-grants-priority-review-for-keytruda-pembrolizumab-and-keytruda-qlex-pembrolizumab-and-berahyaluronidase-alfa-pmph-each-in-combination-with-padcev-enfortumab-vedotin-ejfv/","https://www.merck.com/news/fda-grants-priority-review-for-keytruda-pembrolizumab-and-keytruda-qlex-pembrolizumab-and-berahyaluronidase-alfa-pmph-each-in-combination-with-padcev-enfortumab-vedotin-ejfv/","04_press_releases/research_and_development/2025-10-23_fda-grants-priority-review-for-keytruda-pembrolizumab-and-keytruda-qlex-pembrolizumab-and-berahyaluronidase-al.html","html","www.merck.com","2026-06-12","Categories: Research and Development News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/FDA-Grants-Priority-Review-for-KEYTRUDA-pembrolizumab-and-KEYTRUDA-QLEX-pembrolizumab-and-berahyaluronidase-alfa-pmph-Each-in-Combina-Y16A1.pdf | API item ID: 3676630","snapshot_saved","Research and Development News","https://s2.q4cdn.com/584635680/files/doc_news/FDA-Grants-Priority-Review-for-KEYTRUDA-pembrolizumab-and-KEYTRUDA-QLEX-pembrolizumab-and-berahyaluronidase-alfa-pmph-Each-in-Combina-Y16A1.pdf","3676630"
